Mechanism,Temperature,NOx.Emissions,Rate.Constant
CB05,290,27438386,9.26239517866634e-05
CB05,290,31151670,9.26239517866634e-05
CB05,290,34968636,9.26239517866634e-05
CB05,290,38888288,9.26239517866634e-05
CB05,290,42909140,9.26239517866634e-05
CB05,290,47029584,9.26239517866634e-05
CB05,290,51247504,9.26239517866634e-05
CB05,290,55560736,9.26239517866634e-05
CB05,290,59966780,9.26239517866634e-05
CB05,290,64462788,9.26239517866634e-05
CB05,290,69045752,9.26239517866634e-05
CB05,290,73712512,9.26239517866634e-05
CB05,290,78459832,9.26239517866634e-05
CB05,290,83284176,9.26239517866634e-05
CB05,290,88182304,9.26239517866634e-05
CB05,290,93150728,9.26239517866634e-05
CB05,290,98185864,9.26239517866634e-05
CB05,290,103284248,9.26239517866634e-05
CB05,290,108442800,9.26239517866634e-05
CB05,290,113658104,9.26239517866634e-05
CB05,290,118927152,9.26239517866634e-05
CB05,290,124246920,9.26239517866634e-05
CB05,290,129614544,9.26239517866634e-05
CB05,290,135027264,9.26239517866634e-05
CB05,290,140482576,9.26239517866634e-05
CB05,290,145978288,9.26239517866634e-05
CB05,290,151512016,9.26239517866634e-05
CB05,290,157082016,9.26239517866634e-05
CB05,290,162686240,9.26239517866634e-05
CB05,290,168322704,9.26239517866634e-05
CB05,290,173990080,9.26239517866634e-05
CB05,290,179686752,9.26239517866634e-05
CB05,290,185411232,9.26239517866634e-05
CB05,290,191162160,9.26239517866634e-05
CB05,290,196938368,9.26239517866634e-05
CB05,290,202738720,9.26239517866634e-05
CB05,290,208561744,9.26239517866634e-05
CB05,290,214406592,9.26239517866634e-05
CB05,290,220272400,9.26239517866634e-05
CB05,290,226157616,9.26239517866634e-05
CB05,290,232061792,9.26239517866634e-05
CB05,290,237983728,9.26239517866634e-05
CB05,290,240951232,9.26239517866634e-05
CB05,290,301032800,9.26239517866634e-05
CB05,290,362035840,9.26239517866634e-05
CB05,290,423394112,9.26239517866634e-05
CB05,290,484674240,9.26239517866634e-05
CB05,290,545542464,9.26239517866634e-05
CB05,290,605766144,9.26239517866634e-05
CB05,290,665184000,9.26239517866634e-05
CB05,290,723686272,9.26239517866634e-05
CB05,290,781220800,9.26239517866634e-05
CB05,290,837763136,9.26239517866634e-05
CB05,290,893305856,9.26239517866634e-05
CB05,290,947860800,9.26239517866634e-05
CB05,290,1001443200,9.26239517866634e-05
CB05,290,1054073856,9.26239517866634e-05
CB05,290,1105780736,9.26239517866634e-05
CB05,290,1156590720,9.26239517866634e-05
CB05,290,1206537472,9.26239517866634e-05
CB05,290,1255644160,9.26239517866634e-05
CB05,290,1303938048,9.26239517866634e-05
CB05,290,1351446528,9.26239517866634e-05
CB05,290,1398200576,9.26239517866634e-05
CB05,290,1444216832,9.26239517866634e-05
CB05,290,1489521536,9.26239517866634e-05
CB05,290,1534142080,9.26239517866634e-05
CB05,290,1578097792,9.26239517866634e-05
CB05,290,1621406336,9.26239517866634e-05
CB05,290,1664085248,9.26239517866634e-05
CB05,290,1706155008,9.26239517866634e-05
CB05,290,1747633536,9.26239517866634e-05
CB05,290,1788539008,9.26239517866634e-05
CB05,290,1828887552,9.26239517866634e-05
CB05,290,1868688384,9.26239517866634e-05
CB05,290,1907962752,9.26239517866634e-05
CB05,290,1946723456,9.26239517866634e-05
CB05,290,1984981888,9.26239517866634e-05
CB05,290,2022748416,9.26239517866634e-05
CB05,290,2060035456,9.26239517866634e-05
CB05,290,2096855168,9.26239517866634e-05
CB05,290,2133217920,9.26239517866634e-05
CB05,290,2169140736,9.26239517866634e-05
CB05,290.5,1456051.125,0.000100506578746717
CB05,290.5,4417583,0.000100506578746717
CB05,290.5,7462139.5,0.000100506578746717
CB05,290.5,10603207,0.000100506578746717
CB05,290.5,13846722,0.000100506578746717
CB05,290.5,17195108,0.000100506578746717
CB05,290.5,20649368,0.000100506578746717
CB05,290.5,24209962,0.000100506578746717
CB05,290.5,27876796,0.000100506578746717
CB05,290.5,31649466,0.000100506578746717
CB05,290.5,35527236,0.000100506578746717
CB05,290.5,39509000,0.000100506578746717
CB05,290.5,43593236,0.000100506578746717
CB05,290.5,47778176,0.000100506578746717
CB05,290.5,52061576,0.000100506578746717
CB05,290.5,56441340,0.000100506578746717
CB05,290.5,60914708,0.000100506578746717
CB05,290.5,65478788,0.000100506578746717
CB05,290.5,70130560,0.000100506578746717
CB05,290.5,74866664,0.000100506578746717
CB05,290.5,79683840,0.000100506578746717
CB05,290.5,84578584,0.000100506578746717
CB05,290.5,89547352,0.000100506578746717
CB05,290.5,94586736,0.000100506578746717
CB05,290.5,99693072,0.000100506578746717
CB05,290.5,104863008,0.000100506578746717
CB05,290.5,110093168,0.000100506578746717
CB05,290.5,115380376,0.000100506578746717
CB05,290.5,120721384,0.000100506578746717
CB05,290.5,126113224,0.000100506578746717
CB05,290.5,131553096,0.000100506578746717
CB05,290.5,137038272,0.000100506578746717
CB05,290.5,142566096,0.000100506578746717
CB05,290.5,148134416,0.000100506578746717
CB05,290.5,153741120,0.000100506578746717
CB05,290.5,159384016,0.000100506578746717
CB05,290.5,165061504,0.000100506578746717
CB05,290.5,170771504,0.000100506578746717
CB05,290.5,176512512,0.000100506578746717
CB05,290.5,182282944,0.000100506578746717
CB05,290.5,188081472,0.000100506578746717
CB05,290.5,193906752,0.000100506578746717
CB05,290.5,199757616,0.000100506578746717
CB05,290.5,205632640,0.000100506578746717
CB05,290.5,211530928,0.000100506578746717
CB05,290.5,217451136,0.000100506578746717
CB05,290.5,223392336,0.000100506578746717
CB05,290.5,229353312,0.000100506578746717
CB05,290.5,235333232,0.000100506578746717
CB05,290.5,241331328,0.000100506578746717
CB05,290.5,244336848,0.000100506578746717
CB05,290.5,305186944,0.000100506578746717
CB05,290.5,366962592,0.000100506578746717
CB05,290.5,429088384,0.000100506578746717
CB05,290.5,491122848,0.000100506578746717
CB05,290.5,552727168,0.000100506578746717
CB05,290.5,613664384,0.000100506578746717
CB05,290.5,673770560,0.000100506578746717
CB05,290.5,732935168,0.000100506578746717
CB05,290.5,791106688,0.000100506578746717
CB05,290.5,848259648,0.000100506578746717
CB05,290.5,904389888,0.000100506578746717
CB05,290.5,959507136,0.000100506578746717
CB05,290.5,1013630784,0.000100506578746717
CB05,290.5,1066780608,0.000100506578746717
CB05,290.5,1118986880,0.000100506578746717
CB05,290.5,1170277760,0.000100506578746717
CB05,290.5,1220685312,0.000100506578746717
CB05,290.5,1270240000,0.000100506578746717
CB05,290.5,1318966144,0.000100506578746717
CB05,290.5,1366895232,0.000100506578746717
CB05,290.5,1414052736,0.000100506578746717
CB05,290.5,1460461184,0.000100506578746717
CB05,290.5,1506148864,0.000100506578746717
CB05,290.5,1551139712,0.000100506578746717
CB05,290.5,1595450368,0.000100506578746717
CB05,290.5,1639104640,0.000100506578746717
CB05,290.5,1682120448,0.000100506578746717
CB05,290.5,1724516992,0.000100506578746717
CB05,290.5,1766315392,0.000100506578746717
CB05,290.5,1807531008,0.000100506578746717
CB05,290.5,1848179072,0.000100506578746717
CB05,290.5,1888275456,0.000100506578746717
CB05,290.5,1927834752,0.000100506578746717
CB05,290.5,1966875648,0.000100506578746717
CB05,290.5,2005404928,0.000100506578746717
CB05,290.5,2043440384,0.000100506578746717
CB05,290.5,2080990720,0.000100506578746717
CB05,290.5,2118064000,0.000100506578746717
CB05,290.5,2154678016,0.000100506578746717
CB05,290.5,2190840576,0.000100506578746717
CB05,291,1478525.375,0.000109029206214473
CB05,291,4486454.5,0.000109029206214473
CB05,291,7579419,0.000109029206214473
CB05,291,10770865,0.000109029206214473
CB05,291,14066645,0.000109029206214473
CB05,291,17469084,0.000109029206214473
CB05,291,20979160,0.000109029206214473
CB05,291,24597186,0.000109029206214473
CB05,291,28323072,0.000109029206214473
CB05,291,32156302,0.000109029206214473
CB05,291,36096052,0.000109029206214473
CB05,291,40141176,0.000109029206214473
CB05,291,44290028,0.000109029206214473
CB05,291,48540772,0.000109029206214473
CB05,291,52891056,0.000109029206214473
CB05,291,57338656,0.000109029206214473
CB05,291,61880748,0.000109029206214473
CB05,291,66514340,0.000109029206214473
CB05,291,71236280,0.000109029206214473
CB05,291,76043200,0.000109029206214473
CB05,291,80931672,0.000109029206214473
CB05,291,85898208,0.000109029206214473
CB05,291,90939144,0.000109029206214473
CB05,291,96051040,0.000109029206214473
CB05,291,101230208,0.000109029206214473
CB05,291,106473280,0.000109029206214473
CB05,291,111776640,0.000109029206214473
CB05,291,117137272,0.000109029206214473
CB05,291,122551760,0.000109029206214473
CB05,291,128017344,0.000109029206214473
CB05,291,133531112,0.000109029206214473
CB05,291,139090368,0.000109029206214473
CB05,291,144692560,0.000109029206214473
CB05,291,150335280,0.000109029206214473
CB05,291,156016544,0.000109029206214473
CB05,291,161734304,0.000109029206214473
CB05,291,167486608,0.000109029206214473
CB05,291,173271904,0.000109029206214473
CB05,291,179088416,0.000109029206214473
CB05,291,184934800,0.000109029206214473
CB05,291,190809312,0.000109029206214473
CB05,291,196711040,0.000109029206214473
CB05,291,202638448,0.000109029206214473
CB05,291,208590480,0.000109029206214473
CB05,291,214565728,0.000109029206214473
CB05,291,220563344,0.000109029206214473
CB05,291,226582208,0.000109029206214473
CB05,291,232621056,0.000109029206214473
CB05,291,238679232,0.000109029206214473
CB05,291,244755552,0.000109029206214473
CB05,291,247800112,0.000109029206214473
CB05,291,309441152,0.000109029206214473
CB05,291,372012448,0.000109029206214473
CB05,291,434929120,0.000109029206214473
CB05,291,497741216,0.000109029206214473
CB05,291,560103296,0.000109029206214473
CB05,291,621774656,0.000109029206214473
CB05,291,682588800,0.000109029206214473
CB05,291,742434368,0.000109029206214473
CB05,291,801259712,0.000109029206214473
CB05,291,859040512,0.000109029206214473
CB05,291,915770944,0.000109029206214473
CB05,291,971464768,0.000109029206214473
CB05,291,1026141504,0.000109029206214473
CB05,291,1079821696,0.000109029206214473
CB05,291,1132537088,0.000109029206214473
CB05,291,1184318208,0.000109029206214473
CB05,291,1235199104,0.000109029206214473
CB05,291,1285206784,0.000109029206214473
CB05,291,1334372608,0.000109029206214473
CB05,291,1382727168,0.000109029206214473
CB05,291,1430294656,0.000109029206214473
CB05,291,1477100160,0.000109029206214473
CB05,291,1523178624,0.000109029206214473
CB05,291,1568540416,0.000109029206214473
CB05,291,1613212800,0.000109029206214473
CB05,291,1657216256,0.000109029206214473
CB05,291,1700572800,0.000109029206214473
CB05,291,1743298816,0.000109029206214473
CB05,291,1785417728,0.000109029206214473
CB05,291,1826945536,0.000109029206214473
CB05,291,1867896064,0.000109029206214473
CB05,291,1908287232,0.000109029206214473
CB05,291,1948138112,0.000109029206214473
CB05,291,1987461760,0.000109029206214473
CB05,291,2026265088,0.000109029206214473
CB05,291,2064565632,0.000109029206214473
CB05,291,2102372864,0.000109029206214473
CB05,291,2139702656,0.000109029206214473
CB05,291,2176562944,0.000109029206214473
CB05,291,2212967168,0.000109029206214473
CB05,291.5,1501339.375,0.00011824126704596
CB05,291.5,4556406.5,0.00011824126704596
CB05,291.5,7698594.5,0.00011824126704596
CB05,291.5,10941304,0.00011824126704596
CB05,291.5,14290281,0.00011824126704596
CB05,291.5,17747794,0.00011824126704596
CB05,291.5,21314698,0.00011824126704596
CB05,291.5,24991268,0.00011824126704596
CB05,291.5,28777310,0.00011824126704596
CB05,291.5,32672246,0.00011824126704596
CB05,291.5,36675244,0.00011824126704596
CB05,291.5,40784960,0.00011824126704596
CB05,291.5,44999748,0.00011824126704596
CB05,291.5,49317600,0.00011824126704596
CB05,291.5,53736172,0.00011824126704596
CB05,291.5,58252976,0.00011824126704596
CB05,291.5,62865196,0.00011824126704596
CB05,291.5,67569736,0.00011824126704596
CB05,291.5,72363304,0.00011824126704596
CB05,291.5,77242480,0.00011824126704596
CB05,291.5,82203760,0.00011824126704596
CB05,291.5,87243552,0.00011824126704596
CB05,291.5,92358280,0.00011824126704596
CB05,291.5,97544200,0.00011824126704596
CB05,291.5,102797712,0.00011824126704596
CB05,291.5,108115432,0.00011824126704596
CB05,291.5,113493736,0.00011824126704596
CB05,291.5,118929416,0.00011824126704596
CB05,291.5,124419160,0.00011824126704596
CB05,291.5,129960112,0.00011824126704596
CB05,291.5,135549456,0.00011824126704596
CB05,291.5,141184544,0.00011824126704596
CB05,291.5,146862656,0.00011824126704596
CB05,291.5,152581664,0.00011824126704596
CB05,291.5,158339344,0.00011824126704596
CB05,291.5,164133808,0.00011824126704596
CB05,291.5,169963136,0.00011824126704596
CB05,291.5,175825664,0.00011824126704596
CB05,291.5,181719632,0.00011824126704596
CB05,291.5,187643824,0.00011824126704596
CB05,291.5,193596512,0.00011824126704596
CB05,291.5,199576656,0.00011824126704596
CB05,291.5,205582864,0.00011824126704596
CB05,291.5,211613808,0.00011824126704596
CB05,291.5,217668496,0.00011824126704596
CB05,291.5,223745680,0.00011824126704596
CB05,291.5,229844256,0.00011824126704596
CB05,291.5,235963232,0.00011824126704596
CB05,291.5,242101792,0.00011824126704596
CB05,291.5,248258608,0.00011824126704596
CB05,291.5,251343680,0.00011824126704596
CB05,291.5,313798816,0.00011824126704596
CB05,291.5,377189472,0.00011824126704596
CB05,291.5,440921152,0.00011824126704596
CB05,291.5,504534016,0.00011824126704596
CB05,291.5,567677120,0.00011824126704596
CB05,291.5,630104640,0.00011824126704596
CB05,291.5,691647168,0.00011824126704596
CB05,291.5,752193344,0.00011824126704596
CB05,291.5,811689856,0.00011824126704596
CB05,291.5,870113216,0.00011824126704596
CB05,291.5,927460736,0.00011824126704596
CB05,291.5,983744000,0.00011824126704596
CB05,291.5,1038984384,0.00011824126704596
CB05,291.5,1093206144,0.00011824126704596
CB05,291.5,1146441984,0.00011824126704596
CB05,291.5,1198724608,0.00011824126704596
CB05,291.5,1250084864,0.00011824126704596
CB05,291.5,1300556160,0.00011824126704596
CB05,291.5,1350170240,0.00011824126704596
CB05,291.5,1398954240,0.00011824126704596
CB05,291.5,1446937856,0.00011824126704596
CB05,291.5,1494153344,0.00011824126704596
CB05,291.5,1540616832,0.00011824126704596
CB05,291.5,1586355712,0.00011824126704596
CB05,291.5,1631391616,0.00011824126704596
CB05,291.5,1675748736,0.00011824126704596
CB05,291.5,1719446784,0.00011824126704596
CB05,291.5,1762504320,0.00011824126704596
CB05,291.5,1804945664,0.00011824126704596
CB05,291.5,1846795264,0.00011824126704596
CB05,291.5,1888053504,0.00011824126704596
CB05,291.5,1928741632,0.00011824126704596
CB05,291.5,1968879232,0.00011824126704596
CB05,291.5,2008482048,0.00011824126704596
CB05,291.5,2047558784,0.00011824126704596
CB05,291.5,2086124800,0.00011824126704596
CB05,291.5,2124192256,0.00011824126704596
CB05,291.5,2161773568,0.00011824126704596
CB05,291.5,2198881536,0.00011824126704596
CB05,291.5,2235526656,0.00011824126704596
CB05,292,1524494.625,0.000128195781144314
CB05,292,4627447,0.000128195781144314
CB05,292,7819677.5,0.000128195781144314
CB05,292,11114526,0.000128195781144314
CB05,292,14517655,0.000128195781144314
CB05,292,18031232,0.000128195781144314
CB05,292,21656032,0.000128195781144314
CB05,292,25392242,0.000128195781144314
CB05,292,29239612,0.000128195781144314
CB05,292,33197456,0.000128195781144314
CB05,292,37264864,0.000128195781144314
CB05,292,41440472,0.000128195781144314
CB05,292,45722452,0.000128195781144314
CB05,292,50108808,0.000128195781144314
CB05,292,54596984,0.000128195781144314
CB05,292,59184420,0.000128195781144314
CB05,292,63868180,0.000128195781144314
CB05,292,68645144,0.000128195781144314
CB05,292,73511824,0.000128195781144314
CB05,292,78464824,0.000128195781144314
CB05,292,83500480,0.000128195781144314
CB05,292,88615200,0.000128195781144314
CB05,292,93805120,0.000128195781144314
CB05,292,99066680,0.000128195781144314
CB05,292,104396200,0.000128195781144314
CB05,292,109790088,0.000128195781144314
CB05,292,115244992,0.000128195781144314
CB05,292,120757384,0.000128195781144314
CB05,292,126324208,0.000128195781144314
CB05,292,131942240,0.000128195781144314
CB05,292,137608912,0.000128195781144314
CB05,292,143321536,0.000128195781144314
CB05,292,149077488,0.000128195781144314
CB05,292,154874608,0.000128195781144314
CB05,292,160710864,0.000128195781144314
CB05,292,166583808,0.000128195781144314
CB05,292,172492016,0.000128195781144314
CB05,292,178433904,0.000128195781144314
CB05,292,184407424,0.000128195781144314
CB05,292,190411488,0.000128195781144314
CB05,292,196444576,0.000128195781144314
CB05,292,202505136,0.000128195781144314
CB05,292,208592288,0.000128195781144314
CB05,292,214704688,0.000128195781144314
CB05,292,220840944,0.000128195781144314
CB05,292,226999920,0.000128195781144314
CB05,292,233180688,0.000128195781144314
CB05,292,239382256,0.000128195781144314
CB05,292,245603344,0.000128195781144314
CB05,292,251842960,0.000128195781144314
CB05,292,254969456,0.000128195781144314
CB05,292,318262944,0.000128195781144314
CB05,292,382498176,0.000128195781144314
CB05,292,447069184,0.000128195781144314
CB05,292,511507872,0.000128195781144314
CB05,292,575455488,0.000128195781144314
CB05,292,638661504,0.000128195781144314
CB05,292,700954496,0.000128195781144314
CB05,292,762219776,0.000128195781144314
CB05,292,822406336,0.000128195781144314
CB05,292,881488704,0.000128195781144314
CB05,292,939467072,0.000128195781144314
CB05,292,996353920,0.000128195781144314
CB05,292,1052171008,0.000128195781144314
CB05,292,1106945408,0.000128195781144314
CB05,292,1160711424,0.000128195781144314
CB05,292,1213503488,0.000128195781144314
CB05,292,1265354240,0.000128195781144314
CB05,292,1316295936,0.000128195781144314
CB05,292,1366364288,0.000128195781144314
CB05,292,1415587072,0.000128195781144314
CB05,292,1463998592,0.000128195781144314
CB05,292,1511617024,0.000128195781144314
CB05,292,1558473728,0.000128195781144314
CB05,292,1604592896,0.000128195781144314
CB05,292,1649996928,0.000128195781144314
CB05,292,1694709632,0.000128195781144314
CB05,292,1738756992,0.000128195781144314
CB05,292,1782153856,0.000128195781144314
CB05,292,1824924288,0.000128195781144314
CB05,292,1867084288,0.000128195781144314
CB05,292,1908646272,0.000128195781144314
CB05,292,1949631872,0.000128195781144314
CB05,292,1990057856,0.000128195781144314
CB05,292,2029940224,0.000128195781144314
CB05,292,2069291008,0.000128195781144314
CB05,292,2108122496,0.000128195781144314
CB05,292,2146447744,0.000128195781144314
CB05,292,2184284160,0.000128195781144314
CB05,292,2221639680,0.000128195781144314
CB05,292,2258525184,0.000128195781144314
CB05,292.5,1547990.875,0.000138949675601907
CB05,292.5,4699576,0.000138949675601907
CB05,292.5,7942682.5,0.000138949675601907
CB05,292.5,11290570,0.000138949675601907
CB05,292.5,14748797,0.000138949675601907
CB05,292.5,18319446,0.000138949675601907
CB05,292.5,22003202,0.000138949675601907
CB05,292.5,25800180,0.000138949675601907
CB05,292.5,29710004,0.000138949675601907
CB05,292.5,33731992,0.000138949675601907
CB05,292.5,37865104,0.000138949675601907
CB05,292.5,42107852,0.000138949675601907
CB05,292.5,46458388,0.000138949675601907
CB05,292.5,50914504,0.000138949675601907
CB05,292.5,55473732,0.000138949675601907
CB05,292.5,60133220,0.000138949675601907
CB05,292.5,64889996,0.000138949675601907
CB05,292.5,69740824,0.000138949675601907
CB05,292.5,74682088,0.000138949675601907
CB05,292.5,79710360,0.000138949675601907
CB05,292.5,84821960,0.000138949675601907
CB05,292.5,90013112,0.000138949675601907
CB05,292.5,95279976,0.000138949675601907
CB05,292.5,100618912,0.000138949675601907
CB05,292.5,106026112,0.000138949675601907
CB05,292.5,111497936,0.000138949675601907
CB05,292.5,117030904,0.000138949675601907
CB05,292.5,122621744,0.000138949675601907
CB05,292.5,128267384,0.000138949675601907
CB05,292.5,133964456,0.000138949675601907
CB05,292.5,139710288,0.000138949675601907
CB05,292.5,145502320,0.000138949675601907
CB05,292.5,151337936,0.000138949675601907
CB05,292.5,157215088,0.000138949675601907
CB05,292.5,163131632,0.000138949675601907
CB05,292.5,169085440,0.000138949675601907
CB05,292.5,175074720,0.000138949675601907
